"","date","zip","resp","diar","pop","hh.size","lat","long"
"398",2020-02-28,"06405",0,0,7150,1,41.28827042,-72.794942
"399",2020-02-28,"06409",0,2,8192,3,41.3488045,-72.4178625
"400",2020-02-28,"06410",0,0,8036,4,41.505947,-72.9081225
"401",2020-02-28,"06412",0,0,8202,1,41.403088,-72.483442
"402",2020-02-28,"06413",0,0,7284,2,41.298622694,-72.53628225
"403",2020-02-28,"06415",0,0,7637,1,41.5471395,-72.343027
"404",2020-02-28,"06416",0,0,6518,2,41.606102,-72.66779
"405",2020-02-28,"06417",0,0,7912,2,41.367911,-72.4540115
"406",2020-02-28,"06418",0,0,6294,2,41.327146,-73.0815475
"407",2020-02-28,"06419",0,0,8835,2,41.376444,-72.583236
"408",2020-02-28,"06420",0,0,8456,1,41.4858115,-72.267777
"409",2020-02-28,"06422",1,0,7034,2,41.4617685,-72.6775505
"410",2020-02-28,"06423",0,0,7508,1,41.477734,-72.390982
"411",2020-02-28,"06424",0,1,8099,2,41.5572605,-72.4947215
"412",2020-02-28,"06426",0,0,8312,2,41.352391,-72.3999315
"413",2020-02-28,"06430",1,0,7009,3,41.174596,-73.28431
"414",2020-02-28,"06432",0,0,6626,1,41.196246,-73.2446085
"415",2020-02-28,"06437",1,0,7014,3,41.3391385,-72.690719
"416",2020-02-28,"06438",0,0,6512,1,41.4601525,-72.4975835
"417",2020-02-28,"06441",0,0,6914,1,41.4628325,-72.580045
"418",2020-02-28,"06442",0,0,7207,2,41.344698,-72.444631
"419",2020-02-28,"06443",0,0,7867,1,41.3443485,-72.60872551
"420",2020-02-28,"06447",0,0,7111,2,41.636349,-72.4567795
"421",2020-02-28,"06450",1,0,6817,3,41.537225,-72.7800865
"422",2020-02-28,"06451",0,0,9683,1,41.5422135,-72.8195295
"423",2020-02-28,"06455",0,0,6810,1,41.518291,-72.7130475
"424",2020-02-28,"06457",0,0,7069,2,41.5496975,-72.653095
"425",2020-02-28,"06460",0,0,7446,2,41.2240965,-73.05286363
"426",2020-02-28,"06468",0,0,7797,1,41.3418455,-73.231708
"427",2020-02-28,"06469",0,0,9136,1,41.5061835,-72.4430765
"428",2020-02-28,"06470",0,0,7363,3,41.394745,-73.3142115
"429",2020-02-28,"06471",0,0,8351,2,41.338597,-72.782892
"430",2020-02-28,"06472",0,0,6651,2,41.376419,-72.7691915
"431",2020-02-28,"06473",0,0,7767,3,41.383447,-72.8634905
"432",2020-02-28,"06475",1,0,6844,3,41.301433,-72.390459
"433",2020-02-28,"06477",0,0,8352,1,41.279497,-73.03295
"434",2020-02-28,"06478",5,4,6894,5,41.42863,-73.1428835
"435",2020-02-28,"06479",0,0,7735,2,41.576095,-72.9006965
"436",2020-02-28,"06480",0,0,8754,2,41.583827,-72.587932
"437",2020-02-28,"06481",0,0,6537,1,41.5344515,-72.700163
"438",2020-02-28,"06482",0,0,8075,2,41.4047505,-73.250359
"439",2020-02-28,"06483",0,1,6803,2,41.384598,-73.0943275
"440",2020-02-28,"06484",0,0,8700,1,41.315846,-73.135431
"441",2020-02-28,"06488",0,0,7459,3,41.4674795,-73.240607
"442",2020-02-28,"06489",0,0,7461,1,41.600498,-72.876422
"443",2020-02-28,"06490",0,0,7838,2,41.143267183,-73.293099
"444",2020-02-28,"06492",0,0,8185,1,41.456603,-72.810266
"445",2020-02-28,"06498",0,0,8753,2,41.308923975,-72.46529632
"446",2020-02-28,"06504",1,0,7959,1,41.303647,-72.934946
"447",2020-02-28,"06510",0,0,7949,2,41.307697,-72.926446
"448",2020-02-28,"06511",1,0,7844,2,41.308047,-72.923896
"449",2020-02-28,"06512",6,0,7110,3,41.283747,-72.864094
"450",2020-02-28,"06513",0,0,6381,1,41.315426,-72.8627945
"451",2020-02-28,"06514",0,0,7337,2,41.3721665,-72.941369
"452",2020-02-28,"06515",0,0,7479,1,41.3305385,-72.9685975
"453",2020-02-28,"06516",0,0,7444,2,41.274447,-72.95767324
"454",2020-02-28,"06517",0,0,6595,2,41.345797,-72.904446
"455",2020-02-28,"06518",0,0,8992,2,41.417547,-72.907346
"456",2020-02-28,"06519",5,0,8322,3,41.293447,-72.9385965
"457",2020-02-28,"06524",0,0,6147,3,41.4298385,-72.993253
"458",2020-02-28,"06525",1,0,7770,3,41.3530465,-73.0017995
"459",2020-02-28,"06604",0,0,7023,1,41.188977,-73.211005
"460",2020-02-28,"06605",0,0,7816,1,41.161449194,-73.216557
"461",2020-02-28,"06606",2,0,7498,4,41.208796,-73.2115575
"462",2020-02-28,"06607",0,0,8143,2,41.1762965,-73.1663045
"463",2020-02-28,"06608",0,0,8335,1,41.188746,-73.180356
"464",2020-02-28,"06610",0,0,6243,2,41.206646,-73.171405
"465",2020-02-28,"06611",0,0,9437,1,41.259907,-73.208257
"466",2020-02-28,"06612",3,0,7935,2,41.2725455,-73.302861
"467",2020-02-28,"06614",0,0,7393,1,41.230496,-73.1257035
"468",2020-02-28,"06615",0,0,7436,2,41.1729465,-73.13923432
"469",2020-02-28,"06702",0,0,7080,3,41.559746,-73.0431255
"470",2020-02-28,"06704",0,0,8053,2,41.582897,-73.033901
"471",2020-02-28,"06705",0,0,6981,2,41.551547,-72.992688
"472",2020-02-28,"06706",0,0,8370,1,41.534596,-73.0231505
"473",2020-02-28,"06708",0,0,7440,3,41.543396,-73.065152
"474",2020-02-28,"06710",0,0,6563,3,41.5696465,-73.0468515
"475",2020-02-28,"06712",0,0,7206,1,41.499397,-72.976401
"476",2020-02-28,"06716",0,0,6379,2,41.598854,-72.9775585
"477",2020-02-28,"06750",0,0,7491,2,41.7249315,-73.2564865
"478",2020-02-28,"06751",0,0,7663,1,41.6421055,-73.211003
"479",2020-02-28,"06752",0,0,8991,1,41.517055,-73.358267
"480",2020-02-28,"06754",0,0,6693,1,41.7976265,-73.3687625
"481",2020-02-28,"06755",0,0,7620,1,41.646678,-73.480072
"482",2020-02-28,"06756",0,0,9044,1,41.8488635,-73.2362045
"483",2020-02-28,"06757",0,0,8177,2,41.728729495,-73.44868737
"484",2020-02-28,"06759",0,0,7427,1,41.7560665,-73.2157455
"485",2020-02-28,"06762",0,0,7203,2,41.528874,-73.117314
"486",2020-02-28,"06763",0,0,6819,2,41.69008,-73.211809
"487",2020-02-28,"06770",0,2,7755,3,41.487842,-73.061246
"488",2020-02-28,"06776",0,0,7812,2,41.5873105,-73.4159895
"489",2020-02-28,"06777",0,0,7571,1,41.708186,-73.3326235
"490",2020-02-28,"06778",0,0,7291,2,41.694945,-73.108706
"491",2020-02-28,"06779",0,0,6477,3,41.5953465,-73.080253
"492",2020-02-28,"06782",0,0,8147,1,41.6576475,-73.047044
"493",2020-02-28,"06783",0,0,6892,2,41.553791,-73.301041
"494",2020-02-28,"06784",0,0,7390,1,41.581341899,-73.48735161
"495",2020-02-28,"06785",1,0,6928,3,41.7081015,-73.448479
"496",2020-02-28,"06786",0,0,7804,1,41.6642475,-73.019497
"497",2020-02-28,"06787",0,0,8060,1,41.679492,-73.102229
"498",2020-02-28,"06790",1,0,7134,2,41.8393655,-73.1254955
"499",2020-02-28,"06791",0,0,7731,2,41.720315,-73.060313
"500",2020-02-28,"06793",0,0,6568,1,41.636105,-73.297241
"501",2020-02-28,"06794",0,0,6149,1,41.6413695,-73.3239855
"502",2020-02-28,"06795",0,0,8106,3,41.615246,-73.117246
"503",2020-02-28,"06796",0,0,7334,2,41.874194,-73.3521925
"504",2020-02-28,"06798",0,0,7936,3,41.562687,-73.2062455
"505",2020-02-28,"06801",0,0,7422,3,41.3806945,-73.3915145
"506",2020-02-28,"06804",0,0,6295,1,41.4673445,-73.388264
"507",2020-02-28,"06807",0,0,8262,1,41.0620965,-73.5880685
"508",2020-02-28,"06810",0,0,6796,3,41.3781445,-73.4690945
"509",2020-02-28,"06811",0,0,8313,1,41.423144,-73.47701706
"510",2020-02-28,"06812",0,0,7934,3,41.486794,-73.4910675
"511",2020-02-28,"06820",0,0,7418,2,41.0753465,-73.481017
"512",2020-02-28,"06830",0,0,6673,2,41.0422335,-73.62692
"513",2020-02-28,"06831",0,0,7586,1,41.081675289,-73.6635725
"514",2020-02-28,"06840",0,0,8912,3,41.162787137,-73.50212314
"515",2020-02-28,"06850",0,0,8236,1,41.127096,-73.442314
"516",2020-02-28,"06851",0,0,7934,1,41.139596,-73.405613
"517",2020-02-28,"06853",0,0,7550,2,41.0694885,-73.4376635
"518",2020-02-28,"06854",0,0,7827,2,41.091746,-73.4320135
"519",2020-02-28,"06855",0,0,7445,3,41.102351341,-73.3981625
"520",2020-02-28,"06870",0,0,6996,3,41.0330965,-73.5693675
"521",2020-02-28,"06877",0,0,8180,2,41.307351587,-73.4947135
"522",2020-02-28,"06878",0,0,6660,1,41.03435812,-73.5826185
"523",2020-02-28,"06880",0,0,7524,2,41.144796454,-73.3427615
"524",2020-02-28,"06883",0,0,7116,1,41.2246455,-73.3775635
"525",2020-02-28,"06896",0,0,6906,1,41.302195,-73.388264
"526",2020-02-28,"06897",0,0,6801,1,41.209449,-73.44091207
"527",2020-02-28,"06901",0,0,8444,3,41.0526965,-73.5356165
"528",2020-02-28,"06902",0,0,6849,1,41.0609965,-73.542467
"529",2020-02-28,"06903",0,0,6518,1,41.126685418,-73.570019
"530",2020-02-28,"06905",0,0,7258,1,41.085846,-73.5449175
"531",2020-02-28,"06906",0,0,7898,1,41.077346,-73.5208165
"532",2020-02-28,"06907",1,1,7072,4,41.097796,-73.5188285
"533",2020-02-29,"06001",0,0,6618,1,41.7922485,-72.8546215
"534",2020-02-29,"06002",0,1,6949,2,41.852748,-72.736193
"535",2020-02-29,"06010",0,0,6295,2,41.681598,-72.940477
"536",2020-02-29,"06013",0,0,7777,1,41.7586945,-72.95751
"537",2020-02-29,"06016",0,0,8025,1,41.9068475,-72.5516315
"538",2020-02-29,"06018",0,0,8353,2,42.021107878,-73.29613924
"539",2020-02-29,"06019",0,0,9038,3,41.852411,-72.8994735
"540",2020-02-29,"06020",0,0,7409,1,41.8742965,-72.8993385
"541",2020-02-29,"06021",1,0,7938,1,42.016421379,-73.1119775
"542",2020-02-29,"06022",0,0,7138,2,41.866526,-72.920646
"543",2020-02-29,"06023",0,0,7539,1,41.6139485,-72.7205765
"544",2020-02-29,"06024",0,0,7230,2,42.021986,-73.269836
"545",2020-02-29,"06026",0,0,8688,1,41.9385965,-72.735138
"546",2020-02-29,"06027",1,1,6976,4,42.004306649,-72.913469
"547",2020-02-29,"06029",0,0,7215,2,41.907197,-72.4231275
"548",2020-02-29,"06031",0,0,7372,2,41.946962,-73.3304885
"549",2020-02-29,"06032",0,0,7960,1,41.725199,-72.8295075
"550",2020-02-29,"06033",0,0,7295,1,41.703899,-72.5461325
"551",2020-02-29,"06035",0,0,7555,1,41.960306365,-72.79614
"552",2020-02-29,"06037",0,0,6709,3,41.603448,-72.7762915
"553",2020-02-29,"06039",1,0,6303,2,41.967320505,-73.43203767
"554",2020-02-29,"06040",0,0,6193,2,41.7770485,-72.523631
"555",2020-02-29,"06043",0,0,7412,1,41.766929,-72.438478
"556",2020-02-29,"06051",0,0,8556,1,41.666649,-72.769641
"557",2020-02-29,"06052",0,0,7542,2,41.6571985,-72.8041925
"558",2020-02-29,"06053",0,0,7575,2,41.690297,-72.7906915
"559",2020-02-29,"06057",0,0,6948,2,41.85597,-73.0064315
"560",2020-02-29,"06058",0,0,8470,2,41.959432588,-73.199483
"561",2020-02-29,"06059",0,0,8048,2,41.928609,-72.916584
"562",2020-02-29,"06060",0,0,8383,2,41.996753,-72.8444925
"563",2020-02-29,"06062",0,0,8372,1,41.6738525,-72.8539445
"564",2020-02-29,"06063",0,0,5711,2,41.9320325,-72.966924
"565",2020-02-29,"06065",0,0,6607,1,41.976322423,-73.02232
"566",2020-02-29,"06066",0,0,6782,1,41.8358975,-72.4632105
"567",2020-02-29,"06067",0,0,8042,1,41.657749,-72.662687
"568",2020-02-29,"06068",0,0,8758,3,42.0082755,-73.41461884
"569",2020-02-29,"06069",0,0,8183,2,41.855067717,-73.44148419
"570",2020-02-29,"06070",1,0,6861,1,41.868613,-72.8216415
"571",2020-02-29,"06071",0,0,7242,1,41.9908563,-72.4517345
"572",2020-02-29,"06073",0,0,7504,1,41.663449,-72.554933
"573",2020-02-29,"06074",0,1,7977,2,41.833848,-72.5705325
"574",2020-02-29,"06076",0,0,6367,3,41.986640815,-72.2533375
"575",2020-02-29,"06078",0,0,9051,1,41.976171629,-72.65770167
"576",2020-02-29,"06081",0,0,8078,1,41.905697,-72.7715895
"577",2020-02-29,"06082",0,0,7339,2,41.984446,-72.5570815
"578",2020-02-29,"06084",0,0,6970,1,41.882047,-72.361168
"579",2020-02-29,"06085",0,0,7431,1,41.7468985,-72.880995
"580",2020-02-29,"06088",0,0,7568,1,41.9033475,-72.592533
"581",2020-02-29,"06089",2,4,9156,4,41.8387975,-72.831442
"582",2020-02-29,"06090",0,0,7312,2,41.9545455,-72.8658435
"583",2020-02-29,"06091",1,0,5732,4,42.002732904,-72.9820655
"584",2020-02-29,"06092",0,1,7330,4,41.861663,-72.8497045
"585",2020-02-29,"06093",0,2,7239,2,42.005542,-72.72442587
"586",2020-02-29,"06095",0,0,7567,2,41.865898,-72.6818835
"587",2020-02-29,"06096",0,0,7424,1,41.9234965,-72.6594105
"588",2020-02-29,"06098",0,0,7786,2,41.946750222,-73.0648565
"589",2020-02-29,"06103",0,0,8259,2,41.768549,-72.6745365
"590",2020-02-29,"06105",0,0,7785,3,41.7779495,-72.702138
"591",2020-02-29,"06106",0,0,8034,3,41.7414495,-72.687187
"592",2020-02-29,"06107",0,0,7893,1,41.75265,-72.758573
"593",2020-02-29,"06108",0,0,6610,1,41.777599,-72.621378
"594",2020-02-29,"06109",0,0,5573,1,41.7036995,-72.662837
"595",2020-02-29,"06110",0,0,8027,1,41.73425,-72.7381895
"596",2020-02-29,"06111",0,0,6646,2,41.6856495,-72.731196
"597",2020-02-29,"06112",0,0,7474,1,41.791187,-72.6968875
"598",2020-02-29,"06114",1,0,8959,3,41.7454495,-72.670287
"599",2020-02-29,"06117",0,0,7472,2,41.7813995,-72.7574895
"600",2020-02-29,"06118",0,0,7752,3,41.7448355,-72.6121345
"601",2020-02-29,"06119",1,0,7227,4,41.7637495,-72.7265885
"602",2020-02-29,"06120",0,0,8858,1,41.788049,-72.667336
"603",2020-02-29,"06226",0,0,8015,1,41.7093655,-72.2109645
"604",2020-02-29,"06231",0,0,7282,2,41.627599,-72.372719
"605",2020-02-29,"06232",0,0,7407,2,41.732026,-72.374618
"606",2020-02-29,"06234",0,1,7248,3,41.784606,-71.9628505
"607",2020-02-29,"06235",0,0,7228,1,41.811508,-72.1279515
"608",2020-02-29,"06237",1,0,6841,2,41.690941,-72.2980185
"609",2020-02-29,"06238",0,0,6938,2,41.777595,-72.334272
"610",2020-02-29,"06239",0,0,7485,2,41.788984,-71.85521753
"611",2020-02-29,"06241",0,0,9115,3,41.853812813,-71.86030059
"612",2020-02-29,"06242",0,0,9083,2,41.901662,-72.100683
"613",2020-02-29,"06247",0,0,6065,1,41.764698,-72.068482
"614",2020-02-29,"06248",0,1,6639,3,41.682179,-72.4007775
"615",2020-02-29,"06249",0,0,8661,2,41.6265445,-72.245804
"616",2020-02-29,"06250",4,0,8171,4,41.781562,-72.2061075
"617",2020-02-29,"06254",1,1,7594,4,41.6142705,-72.149072
"618",2020-02-29,"06255",0,0,7952,3,41.978582407,-71.901796
"619",2020-02-29,"06256",0,0,7252,1,41.7561135,-72.1288565
"620",2020-02-29,"06259",0,0,8148,1,41.8618165,-71.9943135
"621",2020-02-29,"06260",0,0,8833,3,41.90082831,-71.86525094
"622",2020-02-29,"06262",0,0,7880,1,42.020178091,-71.9478735
"623",2020-02-29,"06264",0,0,7078,3,41.6930585,-72.102132
"624",2020-02-29,"06266",1,0,7296,3,41.6737795,-72.1482635
"625",2020-02-29,"06268",0,0,7187,2,41.7911465,-72.2532095
"626",2020-02-29,"06269",0,0,7587,1,41.804209,-72.250869
"627",2020-02-29,"06277",0,0,7711,1,41.977030122,-71.8610759
"628",2020-02-29,"06278",0,0,7673,1,41.895535,-72.164752
"629",2020-02-29,"06279",0,0,6754,1,41.8966655,-72.2733795
"630",2020-02-29,"06280",0,0,7843,1,41.70083,-72.138186
"631",2020-02-29,"06281",0,0,6562,1,41.969208257,-72.01467455
"632",2020-02-29,"06282",0,0,8572,1,41.9423045,-72.061495
"633",2020-02-29,"06320",0,1,9511,2,41.345452583,-72.1087705
"634",2020-02-29,"06330",1,0,8123,3,41.642066,-72.067582
"635",2020-02-29,"06331",0,0,7623,1,41.697212,-71.99386
"636",2020-02-29,"06333",7,10,8956,5,41.3765475,-72.2368105
"637",2020-02-29,"06334",0,0,6619,1,41.546748,-72.179573
"638",2020-02-29,"06335",0,0,7203,1,41.439648,-72.062324
"639",2020-02-29,"06336",0,1,7805,3,41.580798,-72.194556
"640",2020-02-29,"06339",0,0,7669,1,41.4442295,-71.9988785
"641",2020-02-29,"06340",0,0,8262,1,41.358567831,-72.035169
"642",2020-02-29,"06351",1,1,7946,3,41.599186,-71.962785
"643",2020-02-29,"06354",1,0,6348,4,41.7048385,-71.8489915
"644",2020-02-29,"06355",0,0,6779,4,41.376712004,-71.9765675
"645",2020-02-29,"06357",0,0,7269,1,41.331056721,-72.215723
"646",2020-02-29,"06359",0,0,8105,2,41.472796406,-71.87991184
"647",2020-02-29,"06360",0,0,8372,2,41.536679,-72.0022545
"648",2020-02-29,"06365",0,0,8366,2,41.519179,-71.95439
"649",2020-02-29,"06370",0,0,6507,3,41.4645975,-72.188621
"650",2020-02-29,"06371",0,0,6415,2,41.359299358,-72.33961925
"651",2020-02-29,"06373",0,1,7287,1,41.669529314,-71.8055435
"652",2020-02-29,"06374",0,0,8958,2,41.69105,-71.909045
"653",2020-02-29,"06375",0,0,6667,2,41.398998,-72.1329215
"654",2020-02-29,"06376",0,0,8129,2,41.2947745,-72.256424
"655",2020-02-29,"06377",0,0,6633,1,41.720241757,-71.81899347
"656",2020-02-29,"06378",0,0,6909,2,41.380467223,-71.9177436
"657",2020-02-29,"06379",0,1,8732,3,41.368473572,-71.86416896
"658",2020-02-29,"06380",0,0,9008,1,41.570348,-72.0544705
"659",2020-02-29,"06382",0,0,6595,2,41.461548,-72.130872
"660",2020-02-29,"06384",0,0,7362,1,41.5770525,-71.86072971
"661",2020-02-29,"06385",0,0,7004,3,41.359548,-72.1602215
"662",2020-02-29,"06401",0,1,7789,2,41.3432825,-73.0706515
"663",2020-02-29,"06403",0,0,8139,2,41.418219,-73.0588355
"664",2020-02-29,"06405",0,0,7150,1,41.28827042,-72.794942
"665",2020-02-29,"06409",1,0,8192,3,41.3488045,-72.4178625
"666",2020-02-29,"06410",2,2,8036,4,41.505947,-72.9081225
"667",2020-02-29,"06412",0,0,8202,1,41.403088,-72.483442
"668",2020-02-29,"06413",0,0,7284,2,41.298622694,-72.53628225
"669",2020-02-29,"06415",0,0,7637,1,41.5471395,-72.343027
"670",2020-02-29,"06416",0,0,6518,2,41.606102,-72.66779
"671",2020-02-29,"06417",0,0,7912,2,41.367911,-72.4540115
"672",2020-02-29,"06418",0,0,6294,2,41.327146,-73.0815475
"673",2020-02-29,"06419",0,0,8835,2,41.376444,-72.583236
"674",2020-02-29,"06420",0,0,8456,1,41.4858115,-72.267777
"675",2020-02-29,"06422",0,0,7034,2,41.4617685,-72.6775505
"676",2020-02-29,"06423",0,0,7508,1,41.477734,-72.390982
"677",2020-02-29,"06424",0,0,8099,2,41.5572605,-72.4947215
"678",2020-02-29,"06426",0,0,8312,2,41.352391,-72.3999315
"679",2020-02-29,"06430",0,1,7009,3,41.174596,-73.28431
"680",2020-02-29,"06432",0,0,6626,1,41.196246,-73.2446085
"681",2020-02-29,"06437",1,1,7014,3,41.3391385,-72.690719
"682",2020-02-29,"06438",0,0,6512,1,41.4601525,-72.4975835
"683",2020-02-29,"06441",0,0,6914,1,41.4628325,-72.580045
"684",2020-02-29,"06442",0,0,7207,2,41.344698,-72.444631
"685",2020-02-29,"06443",0,0,7867,1,41.3443485,-72.60872551
"686",2020-02-29,"06447",0,0,7111,2,41.636349,-72.4567795
"687",2020-02-29,"06450",0,0,6817,3,41.537225,-72.7800865
"688",2020-02-29,"06451",0,0,9683,1,41.5422135,-72.8195295
"689",2020-02-29,"06455",0,0,6810,1,41.518291,-72.7130475
"690",2020-02-29,"06457",0,0,7069,2,41.5496975,-72.653095
"691",2020-02-29,"06460",0,0,7446,2,41.2240965,-73.05286363
"692",2020-02-29,"06468",0,0,7797,1,41.3418455,-73.231708
"693",2020-02-29,"06469",0,0,9136,1,41.5061835,-72.4430765
"694",2020-02-29,"06470",1,0,7363,3,41.394745,-73.3142115
"695",2020-02-29,"06471",0,0,8351,2,41.338597,-72.782892
"696",2020-02-29,"06472",0,0,6651,2,41.376419,-72.7691915
"697",2020-02-29,"06473",0,0,7767,3,41.383447,-72.8634905
"698",2020-02-29,"06475",0,0,6844,3,41.301433,-72.390459
"699",2020-02-29,"06477",1,0,8352,1,41.279497,-73.03295
"700",2020-02-29,"06478",4,6,6894,5,41.42863,-73.1428835
"701",2020-02-29,"06479",0,0,7735,2,41.576095,-72.9006965
"702",2020-02-29,"06480",0,0,8754,2,41.583827,-72.587932
"703",2020-02-29,"06481",0,0,6537,1,41.5344515,-72.700163
"704",2020-02-29,"06482",0,0,8075,2,41.4047505,-73.250359
"705",2020-02-29,"06483",0,0,6803,2,41.384598,-73.0943275
"706",2020-02-29,"06484",0,0,8700,1,41.315846,-73.135431
"707",2020-02-29,"06488",0,0,7459,3,41.4674795,-73.240607
"708",2020-02-29,"06489",0,0,7461,1,41.600498,-72.876422
"709",2020-02-29,"06490",1,0,7838,2,41.143267183,-73.293099
"710",2020-02-29,"06492",0,0,8185,1,41.456603,-72.810266
"711",2020-02-29,"06498",0,0,8753,2,41.308923975,-72.46529632
"712",2020-02-29,"06504",0,0,7959,1,41.303647,-72.934946
"713",2020-02-29,"06510",2,0,7949,2,41.307697,-72.926446
"714",2020-02-29,"06511",0,0,7844,2,41.308047,-72.923896
"715",2020-02-29,"06512",6,0,7110,3,41.283747,-72.864094
"716",2020-02-29,"06513",1,0,6381,1,41.315426,-72.8627945
"717",2020-02-29,"06514",0,0,7337,2,41.3721665,-72.941369
"718",2020-02-29,"06515",0,0,7479,1,41.3305385,-72.9685975
"719",2020-02-29,"06516",0,0,7444,2,41.274447,-72.95767324
"720",2020-02-29,"06517",0,0,6595,2,41.345797,-72.904446
"721",2020-02-29,"06518",0,0,8992,2,41.417547,-72.907346
"722",2020-02-29,"06519",5,0,8322,3,41.293447,-72.9385965
"723",2020-02-29,"06524",0,1,6147,3,41.4298385,-72.993253
"724",2020-02-29,"06525",0,1,7770,3,41.3530465,-73.0017995
"725",2020-02-29,"06604",0,0,7023,1,41.188977,-73.211005
"726",2020-02-29,"06605",0,0,7816,1,41.161449194,-73.216557
"727",2020-02-29,"06606",0,1,7498,4,41.208796,-73.2115575
"728",2020-02-29,"06607",0,0,8143,2,41.1762965,-73.1663045
"729",2020-02-29,"06608",0,0,8335,1,41.188746,-73.180356
"730",2020-02-29,"06610",0,0,6243,2,41.206646,-73.171405
"731",2020-02-29,"06611",0,0,9437,1,41.259907,-73.208257
"732",2020-02-29,"06612",0,0,7935,2,41.2725455,-73.302861
"733",2020-02-29,"06614",0,0,7393,1,41.230496,-73.1257035
"734",2020-02-29,"06615",0,0,7436,2,41.1729465,-73.13923432
"735",2020-02-29,"06702",0,0,7080,3,41.559746,-73.0431255
"736",2020-02-29,"06704",0,0,8053,2,41.582897,-73.033901
"737",2020-02-29,"06705",0,0,6981,2,41.551547,-72.992688
"738",2020-02-29,"06706",0,0,8370,1,41.534596,-73.0231505
"739",2020-02-29,"06708",0,1,7440,3,41.543396,-73.065152
"740",2020-02-29,"06710",0,0,6563,3,41.5696465,-73.0468515
"741",2020-02-29,"06712",0,0,7206,1,41.499397,-72.976401
"742",2020-02-29,"06716",0,0,6379,2,41.598854,-72.9775585
"743",2020-02-29,"06750",0,0,7491,2,41.7249315,-73.2564865
"744",2020-02-29,"06751",0,0,7663,1,41.6421055,-73.211003
"745",2020-02-29,"06752",0,0,8991,1,41.517055,-73.358267
"746",2020-02-29,"06754",0,0,6693,1,41.7976265,-73.3687625
"747",2020-02-29,"06755",0,0,7620,1,41.646678,-73.480072
"748",2020-02-29,"06756",0,0,9044,1,41.8488635,-73.2362045
"749",2020-02-29,"06757",0,0,8177,2,41.728729495,-73.44868737
"750",2020-02-29,"06759",0,0,7427,1,41.7560665,-73.2157455
"751",2020-02-29,"06762",1,0,7203,2,41.528874,-73.117314
"752",2020-02-29,"06763",1,0,6819,2,41.69008,-73.211809
"753",2020-02-29,"06770",0,0,7755,3,41.487842,-73.061246
"754",2020-02-29,"06776",0,0,7812,2,41.5873105,-73.4159895
"755",2020-02-29,"06777",0,0,7571,1,41.708186,-73.3326235
"756",2020-02-29,"06778",0,0,7291,2,41.694945,-73.108706
"757",2020-02-29,"06779",0,0,6477,3,41.5953465,-73.080253
"758",2020-02-29,"06782",0,0,8147,1,41.6576475,-73.047044
"759",2020-02-29,"06783",0,0,6892,2,41.553791,-73.301041
"760",2020-02-29,"06784",0,0,7390,1,41.581341899,-73.48735161
"761",2020-02-29,"06785",0,1,6928,3,41.7081015,-73.448479
"762",2020-02-29,"06786",0,0,7804,1,41.6642475,-73.019497
"763",2020-02-29,"06787",0,0,8060,1,41.679492,-73.102229
"764",2020-02-29,"06790",0,0,7134,2,41.8393655,-73.1254955
"765",2020-02-29,"06791",0,0,7731,2,41.720315,-73.060313
"766",2020-02-29,"06793",0,0,6568,1,41.636105,-73.297241
"767",2020-02-29,"06794",0,0,6149,1,41.6413695,-73.3239855
"768",2020-02-29,"06795",0,0,8106,3,41.615246,-73.117246
"769",2020-02-29,"06796",0,0,7334,2,41.874194,-73.3521925
"770",2020-02-29,"06798",0,0,7936,3,41.562687,-73.2062455
"771",2020-02-29,"06801",2,0,7422,3,41.3806945,-73.3915145
"772",2020-02-29,"06804",0,0,6295,1,41.4673445,-73.388264
