Date,Total Count ,count_ag0_4,count5_17,count18_64,count65p
12/30/2014,211,50,24,105,32
12/31/2014,182,43,20,98,21
1/1/2015,160,52,20,70,18
1/2/2015,221,61,29,100,31
1/3/2015,177,56,18,85,18
1/4/2015,198,60,27,86,25
1/5/2015,222,49,34,114,25
1/6/2015,188,54,21,86,27
1/7/2015,190,52,29,93,16
1/8/2015,144,39,24,71,10
1/9/2015,160,48,22,73,17
1/10/2015,179,49,26,86,18
1/11/2015,204,53,25,100,26
1/12/2015,216,61,37,98,20
1/13/2015,200,49,33,96,22
1/14/2015,192,58,24,87,23
1/15/2015,180,43,28,83,25
1/16/2015,160,40,33,60,27
1/17/2015,165,52,32,69,12
1/18/2015,167,55,23,74,15
1/19/2015,205,56,36,89,24
1/20/2015,239,61,44,109,25
1/21/2015,210,55,27,101,27
1/22/2015,205,60,29,96,20
1/23/2015,199,56,33,87,23
1/24/2015,199,60,28,95,16
1/25/2015,176,53,24,79,20
1/26/2015,156,52,26,57,21
1/27/2015,127,35,19,66,7
1/28/2015,194,67,27,85,15
1/29/2015,183,50,27,95,11
1/30/2015,183,51,23,91,18
1/31/2015,113,40,15,49,9
2/1/2015,138,35,20,69,14
2/2/2015,167,45,23,79,20
2/3/2015,164,50,30,70,14
2/4/2015,201,53,37,86,25
2/5/2015,157,44,17,83,13
2/6/2015,152,41,22,74,15
2/7/2015,148,34,18,81,15
2/8/2015,160,53,19,71,17
2/9/2015,203,53,35,97,18
2/10/2015,165,41,26,81,17
2/11/2015,175,48,23,85,19
2/12/2015,179,51,23,89,16
2/13/2015,143,32,23,67,21
2/14/2015,119,39,18,45,17
2/15/2015,168,49,26,78,15
2/16/2015,182,49,35,83,15
2/17/2015,180,46,27,94,13
2/18/2015,179,49,23,83,24
2/19/2015,168,39,25,80,24
2/20/2015,121,25,15,64,17
2/21/2015,158,53,26,65,14
2/22/2015,164,57,17,72,18
2/23/2015,221,57,41,107,16
2/24/2015,186,48,26,85,27
2/25/2015,224,42,37,127,18
2/26/2015,184,56,26,80,22
2/27/2015,165,47,30,61,27
2/28/2015,149,42,27,68,12
3/1/2015,137,41,18,68,10
3/2/2015,216,60,50,90,16
3/3/2015,200,48,39,91,22
3/4/2015,228,67,38,103,20
3/5/2015,175,43,29,86,17
3/6/2015,177,45,30,83,19
3/7/2015,198,53,32,94,19
3/8/2015,173,46,40,71,16
3/9/2015,226,48,58,92,28
3/10/2015,239,58,40,120,21
3/11/2015,225,65,46,92,22
3/12/2015,197,52,40,86,19
3/13/2015,186,42,35,88,21
3/14/2015,221,75,38,90,18
3/15/2015,217,61,49,85,22
3/16/2015,236,51,51,111,23
3/17/2015,232,53,44,110,25
3/18/2015,197,41,44,86,26
3/19/2015,200,44,45,87,24
3/20/2015,212,65,46,86,13
3/21/2015,194,57,40,81,16
3/22/2015,222,59,47,95,21
3/23/2015,248,70,56,99,23
3/24/2015,258,59,74,99,26
3/25/2015,253,69,49,118,17
3/26/2015,239,60,49,108,22
3/27/2015,209,64,43,86,16
3/28/2015,174,46,37,79,12
3/29/2015,209,54,49,91,15
3/30/2015,302,58,74,137,33
3/31/2015,248,55,65,107,21
4/1/2015,258,46,64,126,22
4/2/2015,227,63,36,104,24
4/3/2015,211,54,36,99,22
4/4/2015,208,56,34,97,21
4/5/2015,175,43,47,67,18
4/6/2015,261,53,46,139,23
4/7/2015,255,62,57,104,32
4/8/2015,208,46,37,93,32
4/9/2015,228,41,39,126,22
4/10/2015,220,54,37,107,22
4/11/2015,206,43,41,98,24
4/12/2015,219,53,47,99,20
4/13/2015,244,59,45,113,27
4/14/2015,208,44,45,101,18
4/15/2015,199,45,45,91,18
4/16/2015,187,44,34,85,24
4/17/2015,168,33,22,89,24
4/18/2015,169,52,23,74,20
4/19/2015,196,57,50,71,18
4/20/2015,190,52,34,89,15
4/21/2015,191,39,27,102,23
4/22/2015,205,44,36,104,21
4/23/2015,201,51,41,89,20
4/24/2015,179,32,33,86,28
4/25/2015,173,41,25,82,25
4/26/2015,179,50,29,91,9
4/27/2015,204,44,40,87,33
4/28/2015,175,38,37,79,21
4/29/2015,183,45,35,86,17
4/30/2015,163,44,27,70,22
5/1/2015,155,37,33,63,22
5/2/2015,151,40,32,67,12
5/3/2015,134,32,22,63,17
5/4/2015,221,48,39,113,21
5/5/2015,209,42,43,98,26
5/6/2015,180,41,42,82,15
5/7/2015,177,47,27,85,18
5/8/2015,168,33,24,85,26
5/9/2015,157,32,27,81,17
5/10/2015,129,33,19,57,20
5/11/2015,194,36,43,100,15
5/12/2015,197,37,39,97,24
5/13/2015,147,37,27,62,21
5/14/2015,164,33,20,85,26
5/15/2015,136,28,21,75,12
5/16/2015,128,26,22,62,18
5/17/2015,134,37,18,62,17
5/18/2015,190,38,30,93,29
5/19/2015,154,38,27,71,18
5/20/2015,137,26,25,68,18
5/21/2015,141,30,21,70,20
5/22/2015,142,31,14,79,18
5/23/2015,109,31,16,42,20
5/24/2015,137,24,23,73,17
5/25/2015,130,34,14,68,14
5/26/2015,179,30,37,86,26
5/27/2015,122,25,14,62,21
5/28/2015,118,32,16,53,17
5/29/2015,109,22,14,60,13
5/30/2015,106,23,13,54,16
5/31/2015,121,35,15,56,15
6/1/2015,114,36,7,62,9
6/2/2015,117,25,15,58,19
6/3/2015,131,27,20,69,15
6/4/2015,145,26,15,79,25
6/5/2015,99,20,6,62,11
6/6/2015,105,26,5,55,19
6/7/2015,120,31,13,65,11
6/8/2015,144,23,14,87,20
6/9/2015,131,31,17,65,18
6/10/2015,119,23,12,69,15
6/11/2015,132,24,17,77,14
6/12/2015,114,18,17,59,20
6/13/2015,100,33,6,47,14
6/14/2015,119,34,8,60,17
6/15/2015,134,21,15,76,22
6/16/2015,139,27,20,70,22
6/17/2015,135,23,17,78,17
6/18/2015,119,26,11,72,10
6/19/2015,120,27,14,56,23
6/20/2015,106,31,8,52,14
6/21/2015,96,21,6,53,16
6/22/2015,158,34,13,90,21
6/23/2015,124,26,13,68,17
6/24/2015,132,29,14,67,22
6/25/2015,100,20,12,55,13
6/26/2015,108,18,12,57,21
6/27/2015,107,24,12,58,13
6/28/2015,111,30,9,48,24
6/29/2015,127,26,13,66,22
6/30/2015,107,19,10,60,18
7/1/2015,118,26,11,61,20
7/2/2015,125,19,7,79,20
7/3/2015,129,32,17,65,15
7/4/2015,119,25,12,59,23
7/5/2015,106,31,11,53,11
7/6/2015,132,20,13,76,23
7/7/2015,134,18,21,78,17
7/8/2015,125,22,9,75,19
7/9/2015,108,16,6,63,23
7/10/2015,109,26,5,58,20
7/11/2015,110,19,11,67,13
7/12/2015,118,23,12,69,14
7/13/2015,124,22,10,80,12
7/14/2015,114,21,11,64,18
7/15/2015,124,25,9,70,20
7/16/2015,123,30,14,60,19
7/17/2015,106,25,7,56,18
7/18/2015,132,27,15,69,21
7/19/2015,129,38,10,57,24
7/20/2015,151,25,18,89,19
7/21/2015,128,17,6,87,18
7/22/2015,140,23,11,82,24
7/23/2015,119,23,8,74,14
7/24/2015,142,18,16,81,27
7/25/2015,116,29,13,62,12
7/26/2015,131,29,15,71,16
7/27/2015,147,31,9,88,19
7/28/2015,152,24,17,90,20
7/29/2015,126,27,14,64,21
7/30/2015,142,33,21,76,12
7/31/2015,123,21,14,67,21
8/1/2015,133,34,14,65,20
8/2/2015,154,40,18,77,19
8/3/2015,179,34,23,112,10
8/4/2015,147,35,21,79,12
8/5/2015,174,35,17,100,22
8/6/2015,169,37,14,99,19
8/7/2015,142,36,13,75,18
8/8/2015,123,30,12,64,17
8/9/2015,137,26,18,79,14
8/10/2015,162,37,7,98,20
8/11/2015,159,37,12,94,16
8/12/2015,167,30,12,103,22
8/13/2015,152,32,13,90,17
8/14/2015,153,36,6,85,26
8/15/2015,119,34,9,62,14
8/16/2015,145,28,19,77,21
8/17/2015,155,25,16,97,17
8/18/2015,157,40,10,82,25
8/19/2015,158,30,22,87,19
8/20/2015,131,39,9,74,9
8/21/2015,140,25,16,75,24
8/22/2015,117,26,12,63,16
8/23/2015,154,34,11,91,18
8/24/2015,169,48,17,89,15
8/25/2015,162,26,13,100,23
8/26/2015,122,28,6,70,18
8/27/2015,135,28,21,68,18
8/28/2015,147,36,9,84,18
8/29/2015,114,28,11,64,11
8/30/2015,126,24,12,74,16
8/31/2015,170,48,16,83,23
9/1/2015,167,37,21,90,19
9/2/2015,142,27,8,88,19
9/3/2015,133,36,14,68,15
9/4/2015,112,23,12,64,13
9/5/2015,106,23,10,56,17
9/6/2015,142,37,19,62,24
9/7/2015,154,43,20,70,21
9/8/2015,150,30,16,82,22
9/9/2015,139,24,12,84,19
9/10/2015,121,15,13,71,22
9/11/2015,144,30,13,78,23
9/12/2015,140,33,12,71,24
9/13/2015,131,35,19,59,18
9/14/2015,178,38,15,88,37
9/15/2015,105,26,9,55,15
9/16/2015,121,32,15,62,12
9/17/2015,140,25,12,86,17
9/18/2015,155,46,16,73,20
9/19/2015,117,21,7,71,18
9/20/2015,129,43,11,57,18
9/21/2015,132,26,10,76,20
9/22/2015,137,29,13,82,13
9/23/2015,127,33,7,72,15
9/24/2015,108,17,7,71,13
9/25/2015,151,34,7,83,27
9/26/2015,106,34,12,52,8
9/27/2015,131,37,11,63,20
9/28/2015,145,38,21,68,18
9/29/2015,147,28,15,78,26
9/30/2015,122,20,15,69,18
10/1/2015,115,26,15,62,12
10/2/2015,103,36,7,44,16
10/3/2015,95,24,13,45,13
10/4/2015,114,26,9,59,20
10/5/2015,150,34,15,83,18
10/6/2015,120,21,15,66,18
10/7/2015,110,18,16,60,16
10/8/2015,137,29,14,78,16
10/9/2015,122,33,12,60,17
10/10/2015,109,28,9,55,17
10/11/2015,129,33,11,71,14
10/12/2015,136,23,25,62,26
10/13/2015,144,19,26,77,22
10/14/2015,126,24,17,65,20
10/15/2015,122,20,11,72,19
10/16/2015,127,29,18,56,24
10/17/2015,92,21,11,37,23
10/18/2015,122,25,17,58,22
10/19/2015,146,36,18,75,17
10/20/2015,126,20,14,68,24
10/21/2015,133,21,19,79,14
10/22/2015,128,28,18,60,22
10/23/2015,113,23,10,58,22
10/24/2015,109,31,10,54,14
10/25/2015,108,38,11,45,14
10/26/2015,107,21,13,60,13
10/27/2015,117,23,17,62,15
10/28/2015,116,27,17,60,12
10/29/2015,122,22,15,66,19
10/30/2015,118,32,14,61,11
10/31/2015,79,23,5,38,13
11/1/2015,111,33,10,52,16
11/2/2015,160,48,18,74,20
11/3/2015,166,47,15,75,29
11/4/2015,150,36,21,79,14
11/5/2015,125,30,14,65,16
11/6/2015,146,36,18,65,27
11/7/2015,97,26,9,53,9
11/8/2015,137,42,17,62,16
11/9/2015,148,37,21,69,21
11/10/2015,116,28,18,56,14
11/11/2015,117,39,8,50,20
11/12/2015,185,43,32,88,22
11/13/2015,126,35,11,68,12
11/14/2015,111,43,12,38,18
11/15/2015,132,44,21,57,10
11/16/2015,147,44,19,65,19
11/17/2015,153,38,10,78,27
11/18/2015,138,31,16,66,25
11/19/2015,145,33,19,78,15
11/20/2015,155,44,20,69,22
11/21/2015,103,19,11,60,13
11/22/2015,129,33,14,58,24
11/23/2015,131,38,15,61,17
11/24/2015,136,35,9,73,19
11/25/2015,138,35,21,58,24
11/26/2015,102,26,13,54,8
11/27/2015,137,36,12,66,23
11/28/2015,144,31,23,72,18
11/29/2015,158,48,28,67,15
11/30/2015,174,40,25,89,20
12/1/2015,166,44,27,82,13
12/2/2015,164,43,21,80,20
12/3/2015,140,37,17,70,16
12/4/2015,138,36,21,67,14
12/5/2015,116,37,18,52,9
12/6/2015,130,39,23,55,13
12/7/2015,196,42,44,86,24
12/8/2015,143,39,22,70,12
12/9/2015,132,30,19,66,16
12/10/2015,171,35,31,81,24
12/11/2015,146,50,24,59,13
12/12/2015,119,46,15,42,16
12/13/2015,132,40,20,55,17
12/14/2015,198,47,18,109,24
12/15/2015,184,46,24,90,24
12/16/2015,172,39,22,85,26
12/17/2015,124,39,13,66,6
12/18/2015,148,46,18,70,14
12/19/2015,127,37,16,59,15
12/20/2015,134,47,18,52,17
12/21/2015,151,48,18,68,17
12/22/2015,136,25,24,70,17
12/23/2015,132,31,17,66,18
12/24/2015,132,30,10,64,28
12/25/2015,105,31,16,43,14
12/26/2015,181,48,18,88,26
12/27/2015,178,50,22,89,16
12/28/2015,188,53,25,88,22
12/29/2015,192,53,20,102,17
12/30/2015,156,54,11,77,14
12/31/2015,132,37,16,61,18
1/1/2016,169,46,21,86,16
1/2/2016,173,34,21,98,20
1/3/2016,155,45,18,77,15
1/4/2016,189,36,23,109,21
1/5/2016,159,32,24,82,21
1/6/2016,166,32,23,97,14
1/7/2016,178,41,35,73,29
1/8/2016,163,40,20,78,25
1/9/2016,147,32,24,75,15
1/10/2016,150,39,27,52,32
1/12/2016,199,44,39,96,20
1/13/2016,183,39,25,97,22
1/14/2016,151,27,23,80,21
1/15/2016,180,32,27,103,18
1/16/2016,170,37,22,94,16
1/17/2016,195,58,25,87,25
1/18/2016,210,59,32,98,20
1/19/2016,193,46,31,95,21
1/20/2016,201,37,36,104,24
1/21/2016,205,51,36,90,28
1/22/2016,168,50,29,65,24
1/23/2016,65,22,6,32,4
1/24/2016,175,53,22,85,15
1/25/2016,198,55,33,89,21
1/26/2016,193,58,25,86,23
1/27/2016,191,41,28,99,23
1/28/2016,189,38,31,100,20
1/29/2016,178,52,30,80,16
1/30/2016,178,43,22,96,17
1/31/2016,199,49,42,85,23
2/1/2016,234,48,38,127,21
2/2/2016,172,39,38,83,12
2/3/2016,205,51,37,91,26
2/4/2016,224,58,37,105,24
2/5/2016,169,44,22,82,21
2/6/2016,194,49,20,105,20
2/7/2016,186,49,30,89,17
2/8/2016,242,55,37,131,19
2/9/2016,235,51,42,120,21
2/10/2016,239,63,38,115,23
2/11/2016,210,52,38,99,21
2/12/2016,184,51,25,86,22
2/13/2016,172,42,25,90,15
2/14/2016,183,45,26,91,20
2/15/2016,221,48,33,114,26
2/16/2016,205,47,30,104,23
2/17/2016,244,44,31,133,36
2/18/2016,193,44,22,103,24
2/19/2016,211,57,28,96,30
2/20/2016,202,45,23,107,27
2/21/2016,227,56,30,109,32
2/22/2016,236,57,47,115,17
2/23/2016,252,56,47,129,20
2/24/2016,236,45,47,114,30
2/25/2016,224,59,37,107,21
2/26/2016,199,51,23,102,23
2/27/2016,164,47,24,71,22
2/28/2016,198,46,36,103,13
2/29/2016,256,61,45,122,28
3/1/2016,259,62,40,123,34
3/2/2016,207,52,36,93,26
3/3/2016,226,63,38,101,24
3/4/2016,178,42,26,78,32
3/5/2016,146,44,15,71,15
3/6/2016,234,59,35,112,28
3/7/2016,284,64,53,138,28
3/8/2016,255,48,55,127,24
3/9/2016,250,59,43,122,25
3/10/2016,243,54,33,119,37
3/11/2016,218,52,35,111,20
3/12/2016,203,58,25,89,30
3/13/2016,222,58,36,103,25
3/14/2016,235,47,46,121,20
3/15/2016,275,70,44,138,23
3/16/2016,247,58,34,121,33
3/17/2016,242,62,36,110,34
3/18/2016,197,48,30,100,19
3/19/2016,173,54,19,75,25
3/20/2016,202,57,29,99,16
3/21/2016,256,63,41,118,34
3/22/2016,227,46,49,109,23
3/23/2016,225,44,42,113,25
3/24/2016,195,36,28,107,24
3/25/2016,221,56,29,112,24
3/26/2016,187,54,25,83,25
3/27/2016,198,53,29,85,31
3/28/2016,255,58,37,130,30
3/29/2016,196,47,35,89,23
3/30/2016,229,51,35,117,25
3/31/2016,206,56,25,101,24
4/1/2016,185,39,22,106,18
4/2/2016,165,52,20,74,19
4/3/2016,147,39,22,68,18
4/4/2016,184,38,29,96,20
4/5/2016,174,36,12,98,28
4/6/2016,185,39,23,99,23
4/7/2016,171,42,28,79,22
4/8/2016,157,30,20,83,24
4/9/2016,145,26,14,79,26
4/10/2016,146,31,24,70,21
4/11/2016,214,45,43,101,25
4/12/2016,193,26,28,119,20
4/13/2016,206,48,26,102,30
4/14/2016,179,42,14,99,24
4/15/2016,162,40,15,83,24
4/16/2016,149,39,20,75,15
4/17/2016,172,44,22,93,13
4/18/2016,195,38,26,102,29
4/19/2016,172,36,26,80,30
4/20/2016,182,39,31,85,27
4/21/2016,161,36,15,83,27
4/22/2016,184,38,21,100,25
4/23/2016,138,31,20,71,16
4/24/2016,159,25,24,94,16
4/25/2016,190,36,24,99,31
4/26/2016,165,26,20,94,25
4/27/2016,146,27,21,78,20
4/28/2016,168,26,24,94,24
4/29/2016,140,37,17,65,21
4/30/2016,130,32,13,63,22
5/1/2016,147,40,13,79,15
5/2/2016,180,34,16,102,28
5/3/2016,181,23,28,104,26
5/4/2016,157,30,22,94,11
5/5/2016,178,35,25,97,21
5/6/2016,171,33,14,98,26
5/7/2016,161,32,16,89,24
5/8/2016,136,30,14,72,20
5/9/2016,186,38,26,96,26
5/10/2016,190,32,32,102,24
5/11/2016,170,27,21,98,24
5/12/2016,168,19,20,104,25
5/13/2016,171,33,18,100,20
5/14/2016,161,40,15,79,27
5/15/2016,143,36,15,67,25
5/16/2016,179,31,27,94,27
5/17/2016,152,30,21,86,15
5/18/2016,160,25,21,87,27
5/19/2016,141,20,22,80,19
5/20/2016,142,27,18,70,27
5/21/2016,138,33,16,70,19
5/22/2016,131,28,17,66,20
5/23/2016,153,24,23,81,25
5/24/2016,164,26,23,88,27
5/25/2016,137,20,18,69,30
5/26/2016,128,27,13,71,17
5/27/2016,155,28,14,84,29
5/28/2016,151,34,15,81,21
5/29/2016,141,25,22,65,29
5/30/2016,150,34,13,81,22
5/31/2016,174,27,24,97,26
6/1/2016,145,26,16,74,29
6/2/2016,176,36,22,94,24
6/3/2016,157,23,19,96,19
6/4/2016,124,31,15,61,17
6/5/2016,118,22,17,66,13
6/6/2016,149,30,14,80,25
6/7/2016,146,20,17,86,23
6/8/2016,132,27,17,66,22
6/9/2016,118,24,8,73,13
6/10/2016,126,28,17,66,15
6/11/2016,115,26,20,52,17
6/12/2016,120,32,16,56,16
6/13/2016,151,28,19,74,30
6/14/2016,148,22,10,92,24
6/15/2016,146,24,14,94,14
6/16/2016,132,18,12,73,29
6/17/2016,143,34,15,77,17
6/18/2016,132,25,16,79,12
6/19/2016,127,35,19,59,14
6/20/2016,164,34,23,82,25
6/21/2016,151,19,11,100,21
6/22/2016,149,30,18,79,22
6/23/2016,141,28,19,69,25
6/24/2016,126,29,9,69,19
6/25/2016,111,15,9,72,15
6/26/2016,132,25,22,67,18
6/27/2016,158,25,11,91,31
6/28/2016,148,18,9,99,22
6/29/2016,155,26,13,90,26
6/30/2016,146,26,17,77,26
7/1/2016,138,28,17,72,21
7/2/2016,137,32,16,64,25
7/3/2016,144,30,14,81,19
7/4/2016,116,20,15,63,18
7/5/2016,165,31,16,101,17
7/6/2016,146,31,13,86,16
7/7/2016,150,21,9,93,27
7/8/2016,170,28,17,98,27
7/9/2016,150,28,13,86,23
7/10/2016,189,32,22,116,19
7/11/2016,186,35,17,105,29
7/12/2016,196,33,16,122,25
7/13/2016,167,29,16,99,23
7/14/2016,138,27,12,81,18
7/15/2016,151,26,8,91,26
7/16/2016,138,24,16,78,20
7/17/2016,155,35,14,83,23
7/18/2016,180,28,11,110,31
7/19/2016,164,35,13,98,18
7/20/2016,167,36,20,85,26
7/21/2016,140,24,14,77,25
7/22/2016,144,28,15,81,20
7/23/2016,154,33,14,76,31
7/24/2016,148,28,13,81,26
7/25/2016,177,27,17,107,26
7/26/2016,176,28,20,100,28
7/27/2016,201,37,15,123,26
7/28/2016,167,20,18,105,24
7/29/2016,126,27,9,73,17
7/30/2016,135,24,13,76,22
7/31/2016,146,29,20,78,19
8/1/2016,180,26,20,108,26
8/2/2016,169,29,12,101,27
8/3/2016,172,31,15,95,31
8/4/2016,184,31,19,112,22
8/5/2016,156,21,19,93,23
8/6/2016,154,33,10,82,29
8/7/2016,135,25,9,74,27
8/8/2016,183,24,18,110,31
8/9/2016,170,33,19,90,28
8/10/2016,159,24,11,97,27
8/11/2016,158,22,7,101,28
8/12/2016,147,19,11,95,22
8/13/2016,142,31,18,64,29
8/14/2016,154,29,14,90,21
8/15/2016,171,30,14,99,28
8/16/2016,177,28,18,110,21
8/17/2016,174,27,13,105,29
8/18/2016,172,30,16,94,32
8/19/2016,170,36,14,96,24
8/20/2016,174,32,20,100,22
8/21/2016,156,26,17,86,27
8/22/2016,193,30,20,109,34
8/23/2016,177,31,20,97,29
8/24/2016,178,26,21,104,27
8/25/2016,186,24,15,116,31
8/26/2016,161,27,8,94,32
8/27/2016,150,26,11,89,24
8/28/2016,145,31,16,74,24
8/29/2016,177,32,15,100,30
8/30/2016,171,35,22,89,25
8/31/2016,139,29,16,77,17
9/1/2016,159,40,19,81,19
9/2/2016,150,23,16,85,26
9/3/2016,154,30,13,85,26
9/4/2016,142,33,15,76,18
9/5/2016,178,37,23,104,14
9/6/2016,174,30,18,94,32
9/7/2016,160,27,8,101,24
9/8/2016,185,34,24,95,32
9/9/2016,163,28,17,98,20
9/10/2016,169,27,12,108,22
9/11/2016,147,29,20,76,22
9/12/2016,182,26,24,107,25
9/13/2016,175,36,19,93,27
9/14/2016,165,23,20,94,28
9/15/2016,154,32,15,82,25
9/16/2016,149,18,13,90,28
9/17/2016,136,29,11,79,17
9/18/2016,163,27,15,95,26
9/19/2016,174,27,19,102,26
9/20/2016,162,27,26,92,17
9/21/2016,185,25,17,110,33
9/22/2016,157,30,22,87,18
9/23/2016,115,23,15,53,24
9/24/2016,150,22,15,88,25
9/25/2016,126,23,12,63,28
9/26/2016,156,29,17,79,31
9/27/2016,151,29,20,84,18
9/28/2016,135,21,18,75,21
9/29/2016,139,25,13,81,20
9/30/2016,123,17,11,70,25
10/1/2016,117,21,13,66,17
10/2/2016,125,24,9,74,18
10/3/2016,144,21,12,81,30
10/4/2016,141,38,15,61,27
10/5/2016,112,21,16,55,20
10/6/2016,143,32,14,74,23
10/7/2016,147,22,10,87,28
10/8/2016,124,20,9,70,25
10/9/2016,125,27,14,69,15
10/10/2016,148,22,22,72,32
10/11/2016,155,30,17,78,30
10/12/2016,138,25,15,79,19
10/13/2016,157,24,11,102,20
10/14/2016,127,34,13,60,20
10/15/2016,114,20,5,72,17
10/16/2016,134,19,10,84,21
10/17/2016,196,31,29,107,29
10/18/2016,142,23,23,73,23
10/19/2016,151,25,12,93,21
10/20/2016,155,34,13,80,28
10/21/2016,119,27,6,70,16
10/22/2016,115,28,12,50,25
10/23/2016,122,23,9,62,28
10/24/2016,167,28,20,95,24
10/25/2016,139,26,20,76,17
10/26/2016,133,27,19,71,16
10/27/2016,134,21,15,79,19
10/28/2016,127,26,14,70,17
10/29/2016,127,31,11,72,13
10/30/2016,117,23,19,56,19
10/31/2016,139,25,11,72,31
11/1/2016,110,21,11,62,16
11/2/2016,154,26,21,80,27
11/3/2016,157,38,20,68,31
11/4/2016,153,25,20,81,27
11/5/2016,123,34,12,62,15
11/6/2016,141,33,15,72,21
11/7/2016,179,30,22,100,27
11/8/2016,168,29,22,92,25
11/9/2016,178,35,28,90,25
11/10/2016,174,32,22,88,32
11/11/2016,160,33,23,76,28
11/12/2016,152,36,21,75,20
11/13/2016,144,41,18,64,21
11/14/2016,201,39,33,105,24
11/15/2016,198,37,22,109,30
11/16/2016,195,41,35,95,24
11/17/2016,192,36,26,106,24
11/18/2016,180,41,22,90,27
11/19/2016,147,34,24,67,22
11/20/2016,173,24,32,95,22
11/21/2016,192,35,32,103,22
11/22/2016,160,25,34,84,17
11/23/2016,166,34,25,86,21
11/24/2016,160,33,26,76,25
11/25/2016,216,46,32,112,26
11/26/2016,215,47,25,118,25
11/27/2016,221,41,43,108,29
11/28/2016,262,43,51,141,27
11/29/2016,225,43,37,115,30
11/30/2016,210,37,43,109,21
12/1/2016,222,53,32,112,25
12/2/2016,225,41,40,114,30
12/3/2016,186,38,39,92,17
12/4/2016,187,43,32,94,18
12/5/2016,272,37,73,137,25
12/6/2016,246,43,51,134,18
12/7/2016,272,46,56,141,29
12/8/2016,220,41,45,113,21
12/9/2016,218,48,39,111,20
12/10/2016,186,47,32,85,21
12/11/2016,218,50,48,96,24
12/12/2016,267,47,47,151,22
12/13/2016,261,46,63,128,24
12/14/2016,258,36,60,137,25
12/15/2016,249,46,52,125,26
12/16/2016,223,46,52,105,20
12/17/2016,240,52,48,120,20
12/18/2016,280,59,72,123,26
12/19/2016,327,58,75,167,27
12/20/2016,284,62,61,138,23
12/21/2016,281,52,60,149,20
12/22/2016,301,55,68,150,28
12/23/2016,296,57,70,140,29
12/24/2016,276,61,56,125,34
12/25/2016,304,65,82,133,24
12/26/2016,368,68,52,211,37
12/27/2016,389,64,54,238,33
12/28/2016,345,65,44,201,34
12/29/2016,314,46,58,177,33
12/30/2016,269,52,42,144,31
12/31/2016,218,32,39,119,28
1/1/2017,273,61,37,147,28
1/2/2017,304,64,37,172,31
1/3/2017,354,50,69,204,31
1/4/2017,315,52,61,169,33
1/5/2017,295,37,49,171,38
1/6/2017,275,48,39,149,39
1/7/2017,210,33,30,124,23
1/8/2017,244,53,29,135,27
1/9/2017,291,44,47,169,31
1/10/2017,244,30,56,138,20
1/11/2017,269,52,47,149,21
1/12/2017,243,36,49,128,30
1/13/2017,211,38,30,121,22
1/14/2017,204,53,22,105,24
1/15/2017,250,54,28,148,20
1/16/2017,242,37,46,126,33
1/17/2017,264,41,53,145,25
1/18/2017,230,35,40,121,34
1/19/2017,220,37,32,127,24
1/20/2017,217,37,35,125,20
1/21/2017,214,48,23,110,33
1/22/2017,210,48,33,102,27
1/23/2017,214,26,34,119,35
1/24/2017,214,35,47,105,27
1/25/2017,215,47,26,119,23
1/26/2017,207,40,30,108,29
1/27/2017,169,34,16,92,27
1/28/2017,170,44,31,73,22
1/29/2017,189,30,35,102,22
1/30/2017,248,53,39,128,28
1/31/2017,200,26,31,118,25
2/1/2017,190,29,31,105,25
2/2/2017,166,31,29,88,18
2/3/2017,155,25,28,84,18
2/4/2017,162,29,26,85,22
2/5/2017,180,31,33,102,14
2/6/2017,255,43,48,127,37
2/7/2017,199,35,39,103,22
2/8/2017,241,44,41,129,27
2/9/2017,113,21,22,59,11
2/10/2017,186,28,26,100,32
2/11/2017,180,37,17,99,27
2/12/2017,148,28,30,71,19
2/13/2017,183,34,24,99,26
2/14/2017,177,28,21,101,27
2/15/2017,195,28,31,108,28
2/16/2017,194,23,34,113,24
2/17/2017,172,23,32,95,22
2/18/2017,158,32,22,79,25
2/19/2017,158,14,23,96,25
2/20/2017,203,35,28,114,26
2/21/2017,166,28,18,97,23
2/22/2017,206,51,26,98,31
2/23/2017,183,33,22,109,19
2/24/2017,175,40,16,93,26
2/25/2017,162,32,19,89,22
2/26/2017,153,41,21,68,23
2/27/2017,204,36,34,107,27
2/28/2017,188,33,28,100,27
3/1/2017,208,37,34,111,26
3/2/2017,181,25,30,103,23
3/3/2017,138,24,18,79,17
3/4/2017,137,31,14,78,14
3/5/2017,137,42,19,60,16
3/6/2017,220,47,31,122,20
3/7/2017,196,50,31,104,11
3/8/2017,220,45,38,102,35
3/9/2017,179,32,35,79,33
3/10/2017,155,26,26,86,17
3/11/2017,158,33,17,79,29
3/12/2017,169,36,26,79,28
3/13/2017,215,45,24,123,23
3/14/2017,108,22,17,61,8
3/15/2017,206,51,30,101,24
3/16/2017,189,39,26,96,28
3/17/2017,192,39,32,93,28
3/18/2017,169,41,25,85,18
3/19/2017,192,54,31,79,28
3/20/2017,226,53,37,107,29
3/21/2017,215,43,36,109,27
3/22/2017,206,43,32,108,23
3/23/2017,185,56,26,90,13
3/24/2017,183,31,36,90,26
3/25/2017,184,48,28,92,16
3/26/2017,205,55,39,92,19
3/27/2017,270,53,64,119,34
3/28/2017,213,50,33,104,26
3/29/2017,238,60,47,107,24
3/30/2017,203,56,33,90,24
